gps_time,lat,lon,lat_bd,lon_bd,speed,direction,located,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,satellites
2026-07-15 21:26:21,22.607967,113.862848,22.611228,113.874236,0.0,316,1,4404,8691,12698,-92,-76,133,24
2026-07-15 21:26:26,22.607967,113.86285,22.611228,113.874238,0.0,316,1,3933,9692,10452,25,34,89,24
2026-07-15 21:26:31,22.607992,113.862828,22.611253,113.874216,0.0,316,1,2441,8553,12481,357,-137,-26,25
2026-07-15 21:26:36,22.607992,113.862822,22.611252,113.87421,0.0,316,1,-1623,9679,17969,-812,368,188,25
2026-07-15 21:26:41,22.60798,113.862817,22.61124,113.874205,0.0,316,1,-828,8797,12567,-48,-286,30,25
2026-07-15 21:26:46,22.607966,113.862814,22.611226,113.874203,0.0,316,1,3840,6070,13048,-204,-107,-20,25
2026-07-15 21:26:51,22.607957,113.862777,22.611217,113.874166,5.4,251,1,2948,4878,14662,-523,-407,-467,19
2026-07-15 21:26:53,22.607952,113.862747,22.611212,113.874136,5.5,260,1,6734,4043,12803,-828,-180,-306,19
2026-07-15 21:26:55,22.607939,113.862721,22.611199,113.87411,6.2,233,1,-979,5583,18595,-328,154,-255,15
2026-07-15 21:26:59,22.607893,113.86267,22.611152,113.874059,6.9,214,1,1002,5693,15844,-31,-67,326,17
2026-07-15 21:27:04,22.607847,113.862638,22.611106,113.874027,0.0,208,1,-557,7111,18546,158,23,-472,16
2026-07-15 21:27:07,22.60782,113.862631,22.611079,113.87402,0.0,190,1,-260,6056,15262,-69,-136,-129,17
2026-07-15 21:27:12,22.607805,113.862634,22.611064,113.874023,0.0,190,1,456,5506,15875,-42,29,11,17
2026-07-15 21:27:17,22.607806,113.862633,22.611065,113.874022,0.0,190,1,-19,5295,15287,9,28,8,17
2026-07-15 21:27:22,22.607804,113.862635,22.611063,113.874024,0.0,190,1,206,6991,15367,-118,51,-207,15
2026-07-15 21:27:27,22.607812,113.862645,22.611071,113.874034,0.0,190,1,4641,6394,15663,1,-315,-368,11
2026-07-15 21:27:32,22.607812,113.862623,22.611071,113.874012,4.2,300,1,6458,6514,14563,149,213,663,11
2026-07-15 21:27:35,22.607847,113.862602,22.611105,113.873992,0.0,303,1,3462,7368,16610,-589,-371,-63,9
2026-07-15 21:27:40,22.607906,113.862549,22.611164,113.873939,6.6,296,1,-3,6327,13293,-100,138,53,5
2026-07-15 21:27:42,22.607939,113.862512,22.611197,113.873902,10.8,303,1,-90,6905,15776,-36,3,160,4
2026-07-15 21:27:43,22.60797,113.862489,22.611227,113.873879,13.3,312,1,-90,6329,15018,-37,-21,20,3
2026-07-15 21:27:49,22.60797,113.862489,22.611227,113.873879,0.0,312,0,-580,6291,14920,75,7,23,0
2026-07-15 21:27:54,22.60797,113.862489,22.611227,113.873879,0.0,312,0,-620,6581,15591,16,-27,-4,0
2026-07-15 21:27:59,22.60797,113.862489,22.611227,113.873879,0.0,312,0,-63,6979,18289,-155,-82,-106,0
2026-07-15 21:28:04,22.60797,113.862489,22.611227,113.873879,0.0,312,0,469,5321,13123,-229,206,529,0
2026-07-15 21:28:09,22.60797,113.862489,22.611227,113.873879,0.0,312,0,486,4321,17008,-333,-295,-65,0
2026-07-15 21:28:14,22.60797,113.862489,22.611227,113.873879,0.0,312,0,1222,4516,16572,-205,111,219,0
2026-07-15 21:28:19,22.60797,113.862489,22.611227,113.873879,0.0,312,0,2553,4186,17385,177,32,-192,0
2026-07-15 21:28:24,22.60797,113.862489,22.611227,113.873879,0.0,312,0,2363,4453,15973,26,16,-155,0
2026-07-15 21:28:29,22.60797,113.862489,22.611227,113.873879,0.0,312,0,1630,3957,15842,81,68,399,0
2026-07-15 21:28:34,22.60797,113.862489,22.611227,113.873879,0.0,312,0,2094,6289,14986,446,-321,-135,0
2026-07-15 21:28:39,22.60797,113.862489,22.611227,113.873879,0.0,312,0,1785,6031,10809,325,347,-517,0
2026-07-15 21:28:43,22.608005,113.862464,22.611262,113.873854,0.0,324,1,1237,7064,15131,0,2,0,7
2026-07-15 21:28:45,22.608001,113.862472,22.611258,113.873862,0.0,324,1,1237,7065,15131,0,1,0,9
2026-07-15 21:28:48,22.608029,113.862521,22.611287,113.873911,8.6,37,1,1222,7074,15127,0,1,0,11
2026-07-15 21:28:53,22.608039,113.862578,22.611297,113.873968,0.0,40,1,1230,7072,15131,0,-2,1,11
2026-07-15 21:28:58,22.60801,113.862552,22.611268,113.873942,0.0,40,1,1222,7071,15143,1,-1,1,10
2026-07-15 21:29:03,22.608021,113.86255,22.611279,113.87394,0.0,40,1,-663,6927,15812,273,216,-149,11
2026-07-15 21:29:05,22.60804,113.862572,22.611298,113.873962,7.5,49,1,577,6475,15458,13,-54,-274,12
2026-07-15 21:29:11,22.608081,113.862617,22.61134,113.874006,0.0,45,1,-6556,-3179,13758,417,232,243,12
2026-07-15 21:29:16,22.608082,113.862622,22.611341,113.874011,0.0,45,1,-11165,-12485,2731,363,-194,-108,12
2026-07-15 21:29:18,22.60811,113.862627,22.611369,113.874016,8.4,10,1,934,6488,15661,-404,465,-456,12
2026-07-15 21:29:23,22.608178,113.862667,22.611437,113.874056,7.2,58,1,699,6707,15275,-297,50,29,12
2026-07-15 21:29:26,22.608175,113.862673,22.611434,113.874062,0.0,64,1,502,8142,14665,318,-19,-3,12
2026-07-15 21:29:31,22.60816,113.862662,22.611419,113.874051,0.0,64,1,938,9427,13849,25,-27,13,12
2026-07-15 21:29:36,22.608135,113.862677,22.611394,113.874066,0.0,64,1,527,9101,14117,-156,-142,65,11
2026-07-15 21:29:41,22.60812,113.862674,22.611379,113.874063,0.0,64,1,214,7246,15684,-11,219,-168,11
2026-07-15 21:29:46,22.608118,113.862659,22.611377,113.874048,0.0,64,1,2466,8475,10980,-426,530,428,13
2026-07-15 21:29:50,22.608095,113.862628,22.611354,113.874017,5.3,231,1,11,7870,8788,-499,336,90,14
2026-07-15 21:29:55,22.608088,113.862614,22.611347,113.874003,0.0,231,1,1870,8714,14099,1,3,0,14
2026-07-15 21:30:00,22.608077,113.862603,22.611335,113.873992,0.0,231,1,1847,8727,14110,0,-1,3,15
2026-07-15 21:30:05,22.608061,113.862591,22.611319,113.87398,0.0,231,1,1851,8722,14114,1,1,0,15
2026-07-15 21:30:10,22.608046,113.862577,22.611304,113.873967,0.0,231,1,1834,8724,14124,1,-1,1,15
2026-07-15 21:30:15,22.60803,113.862564,22.611288,113.873954,0.0,231,1,1825,8729,14125,0,0,-1,16
2026-07-15 21:30:20,22.608011,113.862549,22.611269,113.873939,0.0,231,1,1834,8727,14083,2,-1,0,17
2026-07-15 21:30:25,22.607998,113.862544,22.611256,113.873934,0.0,231,1,1828,8725,14125,-1,3,-1,17
2026-07-15 21:30:30,22.607988,113.862543,22.611246,113.873933,0.0,231,1,1826,8725,14130,0,1,1,18
2026-07-15 21:30:35,22.607976,113.862542,22.611234,113.873932,0.0,231,1,1819,8729,14111,-1,2,1,20
2026-07-15 21:30:40,22.607966,113.862542,22.611224,113.873932,0.0,231,1,1822,8730,14123,3,1,0,20
2026-07-15 21:30:45,22.607957,113.862541,22.611215,113.873931,0.0,231,1,1820,8735,14126,1,1,0,20
2026-07-15 21:30:50,22.60795,113.862543,22.611208,113.873933,0.0,231,1,1819,8736,14121,0,1,0,21
2026-07-15 21:30:55,22.607945,113.862546,22.611203,113.873936,0.0,231,1,1812,8733,14133,1,2,-1,21
